[14:35:17.563] [INFO] 로깅 시스템 초기화됨
[14:35:17.564] [INFO] 서버 인스턴스 생성됨
[14:35:17.564] [INFO] 서버 초기화 시작 (포트: 9000)
[14:35:17.565] [INFO] 윈속 초기화 성공
[14:35:17.566] [INFO] 리스닝 소켓 생성 성공
[14:35:17.566] [INFO] 소켓 바인딩 성공 (포트: 9000)
[14:35:17.566] [INFO] 리스닝 시작됨
[14:35:17.566] [INFO] IOCP 생성 성공
[14:35:17.566] [INFO] CPU 코어 수: 16, 생성할 작업자 스레드: 16
[14:35:17.567] [INFO] 작업자 스레드 #1 생성됨
[14:35:17.567] [INFO] 작업자 스레드 시작 (ThreadID: 36356)
[14:35:17.567] [INFO] 작업자 스레드 #2 생성됨
[14:35:17.567] [INFO] 작업자 스레드 시작 (ThreadID: 6748)
[14:35:17.568] [INFO] 작업자 스레드 #3 생성됨
[14:35:17.568] [INFO] 작업자 스레드 시작 (ThreadID: 27876)
[14:35:17.568] [INFO] 작업자 스레드 #4 생성됨
[14:35:17.569] [INFO] 작업자 스레드 시작 (ThreadID: 8812)
[14:35:17.569] [INFO] 작업자 스레드 #5 생성됨
[14:35:17.569] [INFO] 작업자 스레드 시작 (ThreadID: 35592)
[14:35:17.569] [INFO] 작업자 스레드 #6 생성됨
[14:35:17.569] [INFO] 작업자 스레드 시작 (ThreadID: 27336)
[14:35:17.570] [INFO] 작업자 스레드 #7 생성됨
[14:35:17.570] [INFO] 작업자 스레드 시작 (ThreadID: 39916)
[14:35:17.570] [INFO] 작업자 스레드 #8 생성됨
[14:35:17.570] [INFO] 작업자 스레드 시작 (ThreadID: 6372)
[14:35:17.571] [INFO] 작업자 스레드 #9 생성됨
[14:35:17.571] [INFO] 작업자 스레드 시작 (ThreadID: 14676)
[14:35:17.571] [INFO] 작업자 스레드 #10 생성됨
[14:35:17.571] [INFO] 작업자 스레드 시작 (ThreadID: 25972)
[14:35:17.572] [INFO] 작업자 스레드 #11 생성됨
[14:35:17.572] [INFO] 작업자 스레드 시작 (ThreadID: 35584)
[14:35:17.572] [INFO] 작업자 스레드 #12 생성됨
[14:35:17.572] [INFO] 작업자 스레드 시작 (ThreadID: 14344)
[14:35:17.573] [INFO] 작업자 스레드 #13 생성됨
[14:35:17.573] [INFO] 작업자 스레드 시작 (ThreadID: 2360)
[14:35:17.573] [INFO] 작업자 스레드 #14 생성됨
[14:35:17.573] [INFO] 작업자 스레드 시작 (ThreadID: 35900)
[14:35:17.573] [INFO] 작업자 스레드 #15 생성됨
[14:35:17.574] [INFO] 작업자 스레드 시작 (ThreadID: 33356)
[14:35:17.574] [INFO] 작업자 스레드 #16 생성됨
[14:35:17.574] [INFO] 작업자 스레드 시작 (ThreadID: 29524)
[14:35:17.574] [INFO] 서버 초기화 완료
[14:35:17.575] [INFO] 서버 실행. 포트 번호: 9000
[14:35:17.575] [INFO] IOCP 멀티플레이어 서버 시작됨...
[14:35:17.575] [INFO] 서버 실행 시작
[14:35:17.575] [INFO] listenSocket 논블로킹 설정 성공
[14:35:18.592] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:46.158] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:47.183] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:48.192] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:49.217] [INFO] 서버 FPS: 34.448818, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:50.249] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:51.275] [INFO] 서버 FPS: 31.976744, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:52.305] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:53.316] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:54.343] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:55.350] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:56.364] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:57.391] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:58.398] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:35:59.411] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:00.430] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:01.441] [INFO] 서버 FPS: 33.497536, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:02.476] [INFO] 서버 FPS: 32.945736, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:03.503] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:04.543] [INFO] 서버 FPS: 33.947624, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:05.552] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:06.581] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:07.625] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:08.642] [INFO] 서버 FPS: 33.914730, 평균 프레임 시간: 0.044501ms, 클라이언트 수: 0
[14:36:09.686] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.001238ms, 클라이언트 수: 0
[14:36:10.714] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000034ms, 클라이언트 수: 0
[14:36:11.740] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000001ms, 클라이언트 수: 0
[14:36:12.754] [INFO] 서버 FPS: 34.448818, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:13.781] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:14.785] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:15.828] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:16.843] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:17.870] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:18.881] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:19.910] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:20.934] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:21.942] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:22.965] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:23.975] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:25.005] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:26.045] [INFO] 서버 FPS: 33.947624, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:27.073] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:28.083] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:29.098] [INFO] 서버 FPS: 34.448818, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:30.137] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:31.164] [INFO] 서버 FPS: 33.947624, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:32.177] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:33.189] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:34.215] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:35.243] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:36.258] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:37.297] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:38.311] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:39.324] [INFO] 서버 FPS: 33.497536, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:40.351] [INFO] 서버 FPS: 32.945736, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:41.362] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:42.405] [INFO] 서버 FPS: 32.945736, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:43.429] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:44.441] [INFO] 서버 FPS: 33.497536, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:45.465] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:46.473] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:47.487] [INFO] 서버 FPS: 34.482758, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:48.515] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:49.543] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:50.571] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:51.582] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:52.625] [INFO] 서버 FPS: 33.947624, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:53.654] [INFO] 서버 FPS: 31.976744, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:54.680] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:55.711] [INFO] 서버 FPS: 31.037827, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:36:56.381] [INFO] 새 클라이언트에게 ID 1 전송됨
[14:36:56.382] [INFO] 새 플레이어 정보(ID: 1) 브로드캐스트 - 수신자 수: 0
[14:36:56.382] [INFO] 기존 플레이어 정보 0개가 새 클라이언트(ID: 1)에게 전송됨
[14:36:56.411] [INFO] 새 클라이언트에게 ID 2 전송됨
[14:36:56.412] [INFO] 새 플레이어 정보(ID: 2) 브로드캐스트 - 수신자 수: 1
[14:36:56.412] [INFO] 기존 플레이어 정보 1개가 새 클라이언트(ID: 2)에게 전송됨
[14:36:56.722] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:36:57.746] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:36:58.764] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:36:59.780] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:00.804] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:01.814] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:02.836] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:03.865] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:04.893] [INFO] 서버 FPS: 31.976744, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:05.937] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:06.967] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:07.993] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:09.021] [INFO] 서버 FPS: 31.976744, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:10.049] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:11.078] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:12.089] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:13.115] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:14.129] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:15.157] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:16.167] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.051505ms, 클라이언트 수: 2
[14:37:17.196] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.001592ms, 클라이언트 수: 2
[14:37:18.224] [INFO] 서버 FPS: 31.976744, 평균 프레임 시간: 0.000049ms, 클라이언트 수: 2
[14:37:19.252] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000002ms, 클라이언트 수: 2
[14:37:20.285] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:21.311] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:22.334] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:23.360] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:24.388] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.054939ms, 클라이언트 수: 2
[14:37:25.414] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.001698ms, 클라이언트 수: 2
[14:37:26.442] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000052ms, 클라이언트 수: 2
[14:37:27.467] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000002ms, 클라이언트 수: 2
[14:37:28.495] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:29.510] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:30.538] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:31.567] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:32.583] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:33.623] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:34.654] [INFO] 서버 FPS: 31.976744, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:35.687] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:36.717] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:37.747] [INFO] 서버 FPS: 32.007759, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 2
[14:37:38.262] [WARNING] 클라이언트 Ping 타임아웃 발생 - ID: 1, 마지막 Ping 후 경과 시간: 5.031250초
[14:37:38.263] [WARNING] 클라이언트 Ping 타임아웃 발생 - ID: 2, 마지막 Ping 후 경과 시간: 5.031250초
[14:37:38.263] [INFO] 클라이언트 연결 끊김 (ID: 1)
[14:37:38.264] [INFO] 클라이언트가 정상적으로 연결 종료함 - ID: 1
[14:37:38.264] [INFO] 클라이언트 연결 끊김 알림(ID: 1) - 수신자 수: 1
[14:37:38.264] [INFO] 클라이언트 연결 끊김 (ID: 2)
[14:37:38.265] [INFO] 클라이언트가 정상적으로 연결 종료함 - ID: 2
[14:37:38.266] [INFO] 클라이언트 연결 끊김 알림(ID: 2) - 수신자 수: 0
[14:37:38.266] [WARNING] 존재하지 않는 클라이언트 ID를 제거하려고 시도: 1
[14:37:38.266] [WARNING] 존재하지 않는 클라이언트 ID를 제거하려고 시도: 2
[14:37:38.777] [INFO] 서버 FPS: 33.914730, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:37:39.789] [INFO] 서버 FPS: 33.497536, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:37:40.814] [INFO] 서버 FPS: 33.947624, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:37:41.845] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:37:42.858] [INFO] 서버 FPS: 34.448818, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:37:43.867] [INFO] 서버 FPS: 32.512314, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:37:44.877] [INFO] 서버 FPS: 32.480316, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:37:45.901] [INFO] 서버 FPS: 33.464565, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:37:46.918] [INFO] 서버 FPS: 33.497536, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:37:47.946] [INFO] 서버 FPS: 32.977692, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
[14:37:48.954] [INFO] 서버 FPS: 35.433071, 평균 프레임 시간: 0.000000ms, 클라이언트 수: 0
